id,loan_amount,term,base_rate,employment_length,annual_income,debt_to_income,credit_score,interest_rate,probability,predicted,actual,decision_reason,payment_to_income,credit_utilization
23,-0.7023777832020629,24,3.3755231356815294,9,1.3354137250196412,-1.4170265058460678,0.1625384293188206,4.666369987131005,0.336219247533322,0,0,Standard risk assessment,-0.27595449523645954,-0.014170265058460679
24,-0.44433490433977557,36,6.416638197714402,28,0.9235000415655067,-0.4806525495462621,-1.4627661080074905,9.071352410864929,0.6042588061726858,1,1,Low credit score,-0.18379414107870742,-0.0048065254954626204
25,-0.13243215705087238,48,8.604850731061697,18,1.1407131841643128,0.9680785544373308,1.5381868018873759,9.060831049854343,0.4420293125630443,0,0,High debt-to-income ratio,-0.0347088800837209,0.009680785544373308
26,1.011823619223662,24,4.006558243574512,0,-1.545848102964009,-1.480535110485577,1.3197753181645273,4.386964791606875,0.3693644458784011,0,1,Standard risk assessment,-0.3424360345075544,-0.014805351104855771
27,-1.023886143204448,36,5.81995048936184,15,0.2739013420391664,0.4320222027422683,-0.525972593113608,7.834591146854773,0.504830338449156,1,0,Standard risk assessment,-1.4022625164229536,0.004320222027422683
28,0.06979757228855961,12,6.75984604462088,17,1.7268347778518855,0.019657739368717893,-0.8967177619292893,9.022657612014443,0.6217714375501109,1,0,Low credit score,0.04242189863750447,0.00019657739368717894
29,0.34161902817077566,60,4.435140880080905,7,0.987304182556692,-0.6674716108157507,0.42447855743666113,5.596720813255306,0.4491466743174679,0,0,Standard risk assessment,0.07949625882587759,-0.006674716108157507
30,-1.5566225190203848,48,7.554665086200391,9,-1.3092578949593021,0.8841577266529707,-1.5979315229333115,10.452200622480278,0.6118418014941078,1,0,Low credit score; High debt-to-income ratio,0.36495978768989973,0.008841577266529706
31,0.3942249209991516,36,3.766926782115938,21,0.6196373497005689,-1.5635707245457844,-0.03338535121898723,5.196098301704059,0.4428106405035602,0,0,Standard risk assessment,0.2294893595232538,-0.015635707245457844
32,-1.1252354573924264,12,3.418666467105618,10,0.8494886819539352,-0.013844365723577263,0.5770786464868551,4.526752687476184,0.3342557958490449,0,0,Standard risk assessment,-1.3573065804286573,-0.00013844365723577264
33,-1.4919487985771627,60,7.678518304396213,16,0.05086479526430436,0.01825464073875325,-0.34204749047715977,9.507870195825872,0.4520067780690135,0,0,Standard risk assessment,-7.393586878190519,0.0001825464073875325
34,1.5810190784403118,12,5.23107275475788,26,-1.4542576797908102,-1.4453386173464915,1.6127670006181318,5.386127724633688,0.4056810231958468,0,1,Large loan amount,-1.1191440164403361,-0.014453386173464915
35,1.6392443186508505,36,3.858364271082248,24,-1.6065580938253843,-1.2726253319495875,0.7368891406468634,4.715036912197775,0.4862167857602542,0,1,Large loan amount,-0.3654035506233634,-0.012726253319495874
36,1.0925611558658532,24,6.815213287388691,6,1.5147424280246622,-0.32012490066505456,1.4806567688995522,7.186612092751246,0.4576842337285294,0,0,Large loan amount,0.38825818801374323,-0.0032012490066505458
37,-0.6590243824595393,60,11.236266655656552,25,-0.8364393448164448,0.12149769148721787,1.3901903738330776,11.72274330958523,0.4046422508980282,0,1,Standard risk assessment,0.2089925626372429,0.0012149769148721787
38,-1.3785317773374521,12,9.517732019887394,26,-0.4166795293181664,-1.560943512592612,-1.2924448666730197,11.930768104823692,0.4967135208677369,0,0,Low credit score,3.526054750051721,-0.015609435125926122
39,0.6608590536370497,24,10.34054323812325,2,1.0221345926639551,-1.7051907824826344,0.5632674810075116,11.2893591357641,0.4869998270941128,0,1,Standard risk assessment,0.3626536280330735,-0.017051907824826344
40,-0.1877750608136333,48,10.847225898827729,28,0.6557281275624189,-1.0756674596512836,0.31462591958880337,12.05358184911796,0.4808574563131917,0,1,Standard risk assessment,-0.09058227900757522,-0.010756674596512836
41,-1.2938141591587087,36,11.75364967256777,6,1.621038777980965,-0.048070406188109954,-1.5581060102758884,14.526340017302005,0.6373828686893117,1,0,Low credit score,-0.3297957142824472,-0.00048070406188109957
42,0.0035371930982746177,36,9.869219161627557,5,-1.4055746318211477,-1.6059062309327872,-0.6489463622091861,11.775021533897904,0.5498083501546979,1,0,Standard risk assessment,-0.0009997821642836557,-0.01605906230932787
43,-1.5985600409699967,60,8.475671297455317,2,0.7167591043632222,0.8062468306774893,0.09996949605935532,10.038941678845472,0.4515959167998343,0,0,High debt-to-income ratio,-0.5691504619170098,0.008062468306774893
44,1.4434565982597862,12,6.288832922720225,7,-1.442245235978232,-1.21725909581255,0.14689003494663347,7.611990606873304,0.5627906013154087,1,1,Large loan amount,-1.0425845020562443,-0.0121725909581255
45,-0.8183820964378139,48,4.6347891290194445,0,-1.7258658122769421,0.9433123731198422,1.0659576146198786,5.4571933920036,0.3774985334107513,0,1,High debt-to-income ratio,0.13222387170352565,0.009433123731198421
46,0.5853738183494059,60,9.17993886584965,4,-1.3109080360909802,-1.0334463665330513,0.28334870537737683,10.414974355573891,0.5272222754718394,1,0,Standard risk assessment,-0.11494925057347746,-0.010334463665330513
47,-0.6343480319892173,60,11.954549875097475,23,0.4050390181931836,-0.5395468958288768,-0.1352969635179613,13.566299171611464,0.5304281057488001,1,1,Standard risk assessment,-0.4330820223974982,-0.005395468958288768
48,0.09008012938943318,12,7.206228161570271,18,0.61056359800762,-0.07841225020079629,0.8512682626401572,8.0936203112824,0.45438776915145,0,1,Standard risk assessment,0.15408377689838598,-0.0007841225020079628
49,0.1827115609435737,48,9.513114312835269,26,-0.21148381946988765,-0.5372796933958707,0.22546695955679194,10.843256170295357,0.5298945745023826,1,1,Standard risk assessment,-0.26716256229124463,-0.005372796933958706
50,-1.0754108837929504,12,7.455832049938405,12,-1.5672120156991243,-1.6638966930615333,1.3067778337270455,7.827956008891522,0.2360626765008318,0,0,Standard risk assessment,0.7156360075988921,-0.016638966930615333
51,1.6529869414500868,36,6.88740081027129,25,0.4649457733428265,1.4165935235723974,1.3818079058048482,7.510644041464499,0.6038342570233322,1,1,High debt-to-income ratio; Large loan amount,1.3272839029830485,0.014165935235723974
52,0.9769050230816719,24,6.692750522039236,10,-1.4298425280879057,-0.748936770629901,0.3412401641123532,7.91116673628933,0.5352103782196836,1,1,Standard risk assessment,-0.3704732371633748,-0.007489367706299011
53,1.5483831888432242,36,7.541622146385278,27,-1.2366149760819447,-1.272578978148642,0.2028141255289996,8.815528654470647,0.5798032089711451,1,1,Large loan amount,-0.476513804251627,-0.01272578978148642
54,1.3930662704694563,36,6.302060956788376,21,0.04508384774751439,-1.2848242953644387,0.6761135378445587,7.204986044977925,0.5038989344970161,1,1,Large loan amount,11.483808957094993,-0.012848242953644387
55,0.3606910367477262,60,9.73895989639627,25,-0.550067873009067,1.6464705921499432,0.7598644760826386,10.871190208867352,0.6082541008578352,1,0,High debt-to-income ratio,-0.17057851476310848,0.016464705921499432
56,1.4871045319260274,36,10.86844823932365,10,-0.12019375038654173,-1.3177560651179259,0.7655881738591678,11.698162907666186,0.5620941447113764,1,1,Large loan amount,-4.909976328266207,-0.01317756065117926
57,-1.4104480132350399,48,10.945967759806656,1,0.46846241603641087,-0.5397978430955176,0.39763986155626596,12.141351793042205,0.4015388942909056,0,0,Standard risk assessment,-0.9539412812444727,-0.0053979784309551755
58,-1.0367189585413252,36,5.049288420832434,8,-1.1734347193765635,-1.510727012921204,0.8887819218441406,5.763359216028011,0.2556895911912973,0,0,Standard risk assessment,0.3213945420714819,-0.015107270129212041
59,-1.5608751506379648,48,11.063182248583416,1,1.3601746456529313,0.8140353225742749,-1.249525055361436,13.681485656972804,0.6207826532238679,1,0,Low credit score; High debt-to-income ratio,-0.37410706879621486,0.008140353225742749
60,-0.5869957749356246,12,6.073961086695945,20,0.20719088132254496,0.33115275493812824,1.0915195580927792,6.814845058743481,0.3815731605942756,0,0,Standard risk assessment,-2.9387824759442407,0.0033115275493812825
61,-0.3667471963995033,60,5.783768989367679,18,-1.650080838231731,0.11121630102449548,-0.6747108180287659,7.8823505980720014,0.556115871793338,1,1,Standard risk assessment,0.05392956277963034,0.0011121630102449548
62,-0.774681254577822,48,9.540804516584124,25,0.44556888185905713,1.2330296568728216,1.31345215463476,10.198991713855731,0.4373867656309959,0,0,High debt-to-income ratio,-0.5311510824174869,0.012330296568728217
63,1.1632810709366868,36,5.742267060776605,11,-0.12563711941622105,0.249646555312672,-1.2919987244008762,8.337004064881707,0.7481363054100706,1,1,Low credit score; Large loan amount,-3.4990413330759713,0.00249646555312672
64,-0.4777423821238029,60,3.4766976504873908,8,0.6985092067884104,1.580048412691385,-1.7351558490422363,6.551405091074459,0.6951637471105384,1,1,Low credit score; High debt-to-income ratio,-0.1607838907844697,0.01580048412691385
65,-0.7413538791075429,60,6.362559950792772,8,0.9832742942151309,0.42175666587429084,-1.6934419115500476,9.288216902731303,0.6481939561062846,1,0,Low credit score,-0.1890808554994076,0.004217566658742908
66,0.16875475830135053,48,9.49319040322514,22,1.5183200489910402,-0.512670638198539,-1.0212666356972016,11.799777799946826,0.6509603531175067,1,1,Low credit score,0.03499173948746523,-0.0051267063819853895
67,-1.2281501943704227,48,5.9426257824315885,9,1.723962273606786,-1.6182003807272791,-1.3543876591600073,8.39829570595729,0.4644389972283336,0,0,Low credit score,-0.2103030799324845,-0.01618200380727279
68,1.0710033396561491,24,8.666031503956319,4,0.17310295148880042,0.7785392736137284,0.16679149359584156,10.174313401599887,0.6650330421295232,1,1,High debt-to-income ratio; Large loan amount,3.4320095068715633,0.007785392736137284
69,-1.4589219185442779,24,8.941074998368173,8,0.21420088401215862,-0.44547156480389677,-0.19782666679355596,10.611132642108371,0.4335923654689644,0,1,Standard risk assessment,-3.7946118974730143,-0.004454715648038968
70,1.7131446663213237,60,9.603624105537206,22,-1.6488643698481467,0.339682954852332,0.34699450551760075,10.92700240273708,0.6900006941870137,1,1,Large loan amount,-0.2706268451446156,0.00339682954852332
71,0.9668636601936283,24,11.074174196798428,17,1.263692758141542,1.3044166903856043,-1.0817588785398478,13.610721978096818,0.8371298680930446,1,1,Low credit score; High debt-to-income ratio,0.43913494061445224,0.013044166903856043
72,-1.0272173260133595,36,6.893080493415883,9,-1.6271850364340106,-1.7194567562336134,0.85776446098972,7.610395542699404,0.2732943966600732,0,0,Standard risk assessment,0.2360268986140023,-0.017194567562336133
73,-1.698924518671412,12,4.497888689962114,16,0.4601259274227632,0.8980644152114312,0.3622574058188576,5.865486926646628,0.3695717954392281,0,0,High debt-to-income ratio,-3.8106615942774007,0.008980644152114312
74,1.1171219821401466,60,5.870331438887005,25,-1.3857441968004554,-0.23090666433099166,-0.9831302146375978,8.17545649408393,0.691229138665264,1,0,Low credit score; Large loan amount,-0.19696386374308558,-0.0023090666433099164
75,0.7395206629384383,12,6.889505296565873,9,-0.7385460743534364,-1.3142665014718742,-0.3688681148156958,8.6058289089616,0.558231763239647,1,0,Standard risk assessment,-1.04860745055698,-0.013142665014718741
76,0.8165325254825726,24,9.425023223953016,13,-1.241442406804478,0.28139625961586845,0.7346099668440934,10.439728652922756,0.5734318870898572,1,0,Standard risk assessment,-0.3658141726540717,0.0028139625961586846
77,0.9634757281043758,48,3.1180991300547016,3,-1.2515870266219915,0.10789550611576426,0.6038475999395226,4.217513535104298,0.5051419722108491,1,1,Standard risk assessment,-0.2094774907883203,0.0010789550611576427
78,-1.4606811822670502,60,5.842068450958911,9,-1.4686080502009013,1.1859242673833514,0.19591136332162945,7.368562722948104,0.4380526307961958,0,0,High debt-to-income ratio,0.2384127575020033,0.011859242673833514
79,-0.4717885987080132,24,10.018583229173853,23,-0.627800405239091,0.06942332875242403,1.6360142804065323,10.307781812003098,0.3771679282538158,0,1,Standard risk assessment,0.41741416148851723,0.0006942332875242404
80,-1.3152635249676565,36,9.03771932997626,21,-0.26224909343756153,1.13386247270742,-1.2920113398918887,11.72137147382262,0.6345474332467071,1,1,Low credit score; High debt-to-income ratio,1.9909656050983826,0.0113386247270742
81,1.2827665906329622,60,9.585659762270446,29,-0.12116400152491216,0.14922952593337968,-0.06004792335894883,11.207877550684398,0.6842247453884867,1,0,Large loan amount,-2.7754404855488755,0.0014922952593337969
82,0.4489968700963095,60,10.306296924952752,17,-0.20675527378355182,-0.19031587924908605,0.40914290811022536,11.527833940519995,0.5623494581490214,1,0,Standard risk assessment,-0.573483046881087,-0.0019031587924908605
83,-0.5676376758303577,48,10.04912146990166,4,0.08350325442933075,-0.45403912363306986,1.6878841276143277,10.24516578102405,0.3376575463225416,0,0,Standard risk assessment,-2.078532157259505,-0.0045403912363306985
84,-1.4971405960603474,60,9.139648495375004,8,1.2450865981451427,-1.1414812283443618,0.12766001515187092,10.485448263518306,0.3655400100055874,0,1,Standard risk assessment,-0.310037225484035,-0.01141481228344362
85,-0.6368818097370502,48,6.956953791335315,5,0.4571253565643404,0.28687229855876956,-0.21871450260900618,8.716964396198195,0.514350424016686,1,1,Standard risk assessment,-0.4138044468375533,0.0028687229855876954
86,-0.5875069038958645,24,11.852384959903386,15,-1.6666964829994952,0.14839771369668386,1.439961052267376,12.302684563498373,0.4152692857742631,0,1,Standard risk assessment,0.19971800517589533,0.0014839771369668387
87,0.818615201094725,36,8.121658760310662,21,-1.1286944456985248,1.6503941254571992,0.0025219856998139507,9.845933429003818,0.6980564000909311,1,1,High debt-to-income ratio,-0.2802023499235608,0.016503941254571993
88,0.49857463067564306,36,4.824922884319552,22,-0.520426308793628,-0.3105369729606726,1.498493330435036,5.183351478024823,0.3812184962252612,0,1,Standard risk assessment,-0.3454969048009103,-0.0031053697296067263
89,1.3665913364901139,60,5.63531569594306,15,1.55356848871662,-0.27880991130974797,0.8459107702546138,6.506743827434092,0.5282560080869381,1,1,Large loan amount,0.20656890894751287,-0.0027880991130974798
90,-0.07629843960109729,60,9.24206210373423,28,-1.4565862398657046,-1.175685308124447,-1.1673582315705306,11.596114781223129,0.6075066867626082,1,0,Low credit score,0.01385446720729546,-0.011756853081244469
91,-1.3023115691643983,24,11.322656086795172,10,0.7278176021868663,0.33400681819772854,-1.1688239082333276,13.829648837171089,0.6128150006728705,1,1,Low credit score,-1.0292080729845108,0.0033400681819772855
92,0.7617289164640026,48,4.608481162853078,20,-1.6120640460841122,1.2052235029240146,-0.6486468320460643,6.796700282076062,0.6868794513188414,1,0,High debt-to-income ratio,-0.13524613579898875,0.012052235029240146
93,0.9270198029205762,36,3.741118461712077,14,-0.47346684576757053,-0.8831045835281112,-1.5137454708622156,6.395193332296004,0.6651797329753395,1,1,Low credit score,-0.7189867199195343,-0.00883104583528111
94,0.23335871255684978,48,10.933779432378056,18,0.9352865935706286,-1.7145149440175456,0.1274884345397603,12.222096404299451,0.5017516644992768,1,1,Standard risk assessment,0.0791719829252973,-0.017145149440175457
95,0.9624216594832646,24,11.237501810215509,2,-0.537777695759841,0.6608759867012374,1.2237812241345358,11.90821323236706,0.5815870016908575,1,0,Standard risk assessment,-1.010007389600678,0.006608759867012374
96,-0.0012654429622338942,36,5.487414107843096,15,-0.23933256349945078,-1.6369038812170695,-0.3650675744428739,7.168328438060689,0.4617924824703318,0,0,Standard risk assessment,0.0019639953482996544,-0.016369038812170694
97,0.09934529742577669,36,6.395571519341159,20,1.402400754776031,-0.32144107928389515,0.49306436947799853,7.538363299268469,0.4666187277634847,0,0,Standard risk assessment,0.02645754851524648,-0.0032144107928389516
98,-0.23162340922693517,12,8.941691977480726,19,-1.4977496536222628,0.3867042882080612,1.6445315593601477,9.256138363751646,0.3980439850804403,0,0,Standard risk assessment,0.16251045533464437,0.003867042882080612
99,-1.629745379525407,24,5.969370187582273,4,0.09722504510946516,-0.40242411547220086,-1.0780356850435915,8.331391568223538,0.4677614202698832,0,0,Low credit score,-9.127961255530238,-0.004024241154722008
100,-1.3430006453440988,24,10.894428374430476,29,-0.46067786569849084,-0.8390528789300127,-0.510083171710984,12.768853099982016,0.4791818802902138,0,0,Standard risk assessment,1.6593717009762374,-0.008390528789300127
101,-1.6088492392611786,12,3.968208324424765,8,1.6046082983004262,1.0360985034505759,-1.6612404406874133,6.9304791432926285,0.5737384055101447,1,1,Low credit score; High debt-to-income ratio,-1.0406796442612278,0.010360985034505759
102,0.4945864620418836,48,3.341839988641757,4,1.0166472754235862,-0.6985788770206809,-0.9461505914908164,5.571052831418556,0.5787527839012161,1,1,Low credit score,0.13595700661097024,-0.006985788770206809
103,-0.6251520646751465,12,4.876375860685106,3,-1.3045261388196923,-1.1193793890960118,0.9461741895560616,5.584959603986161,0.3017399232291952,0,0,Standard risk assessment,0.49383837284765136,-0.011193793890960117
104,0.05010550968752833,24,5.574790003844721,12,1.4787990148293528,-0.39412207262232213,0.521659043959411,6.687935241122216,0.4451074725199228,0,0,Standard risk assessment,0.018146653176399432,-0.003941220726223221
105,1.4373584336591119,48,4.016339321599876,19,-0.9964598794869194,-1.2877947329966566,0.9613425356500804,4.696139611855866,0.4491705057726025,0,1,Large loan amount,-0.3962491862930071,-0.012877947329966565
106,-0.8513696940476775,36,3.5912138640658204,16,-1.433298071741058,0.6571282293154612,-0.2776656140953526,5.434506293574404,0.4767337833938058,0,1,Standard risk assessment,0.21502352351870768,0.006571282293154612
107,-0.2912797237417638,12,9.800469421516183,25,0.1453720567220819,0.7256454509127478,0.7948437283898604,10.812787066931485,0.5047036444471648,1,1,Standard risk assessment,-2.1229683116160367,0.007256454509127478
108,0.9088222244812743,48,4.4784890931203165,19,0.8194472441330719,-1.694671072242481,0.32454453026016733,5.614857467924537,0.4529159686554697,0,0,Standard risk assessment,0.31021310956083537,-0.016946710722424808
109,-0.9226247071603985,48,11.225299791596736,11,0.7483180005434332,0.6726864222818538,-0.6125490743827786,13.331773658086629,0.6060406059236935,1,1,Standard risk assessment,-0.39935813843148177,0.006726864222818538
110,-1.450475697521557,48,6.311996953032864,29,0.11932257250663807,-0.705352329124951,-0.32228364011058874,8.053152430098272,0.3979163031489875,0,1,Standard risk assessment,-3.5647790841489284,-0.0070535232912495105
111,-0.7106985920099048,12,9.03545228749211,19,-0.023479332066402687,0.5381024913239046,0.12330520358943184,10.553531268860736,0.5157294014294854,1,1,Standard risk assessment,32.02721913371276,0.005381024913239047
112,-1.1575801276894166,36,5.028619032919202,24,1.624419542376964,0.7131266041707822,1.5579638306347734,5.443514512424777,0.2952325296435585,0,1,Standard risk assessment,-0.25799757222508063,0.007131266041707822
113,1.514305467426531,48,5.162904916426802,26,1.109509730889787,-0.7791692230376173,1.4713091005399912,5.49545074870517,0.4474396275884067,0,1,Large loan amount,0.3808630116407071,-0.007791692230376172
114,1.091598174675896,12,8.172382825808178,19,0.6881440578887071,-1.1007952036500728,1.6617953542353916,8.323778762707509,0.4177972811226411,0,1,Large loan amount,1.6587208018291126,-0.011007952036500727
115,0.4841327410298452,24,8.045786326313875,6,-1.0517640926803875,1.1304060615155551,-1.690887464601135,11.040700289377144,0.8074187013881057,1,1,Low credit score; High debt-to-income ratio,-0.2575504897361547,0.011304060615155551
116,1.311823290299982,12,9.918563052108732,0,1.1067857895591016,0.8269547821200265,0.7310652132780945,10.990891996714709,0.6491147933638799,1,1,High debt-to-income ratio; Large loan amount,1.2569971105741213,0.008269547821200264
117,1.0761320440906463,12,9.820319751248396,29,0.8648923288384655,1.167942688104968,1.3444457880925047,10.447749851693946,0.5864531473618787,1,0,High debt-to-income ratio; Large loan amount,1.3157709319181146,0.011679426881049679
118,-1.0694459691721245,12,9.03618988197295,15,1.702122396877422,-0.2293921059793462,0.8074659216992335,9.942620648467235,0.3802060322300364,0,1,Standard risk assessment,-0.6626509624598713,-0.002293921059793462
119,1.3851795258117747,48,7.042175093041418,6,-1.2667911088586452,-0.1575141093678861,-0.3084691926038592,8.827621975976806,0.667025234739812,1,1,Large loan amount,-0.3254552473810098,-0.001575141093678861
120,0.1570939180836165,12,11.015763476525557,29,0.7457069263046336,-0.5480832375268128,0.7573730093063852,11.92928429904105,0.4955613966736277,0,0,Standard risk assessment,0.22452372339066504,-0.005480832375268128
121,1.0892331289056933,24,8.603206411991689,1,1.657388466331468,-0.00889920094586426,-0.2126218859147275,10.328718407040672,0.6619326355681365,1,0,Large loan amount,0.3651141687852959,-8.89920094586426e-05
122,1.397460847328709,48,11.911786414161217,11,-0.12766207413262257,0.5045685463323416,0.7207514135495197,12.959757709962991,0.6670738580906865,1,1,Large loan amount,-3.5214031635136904,0.005045685463323416
123,-0.6124702349657368,24,10.374328361409226,10,0.8083146532914394,1.0892820662252158,0.9493929969961381,11.302471862644492,0.4897707314184211,0,0,High debt-to-income ratio,-0.42506217815446723,0.010892820662252159
124,-1.3354888954678257,60,3.398788301144936,7,1.6445574844196518,-1.10850542536906,1.1665819558734354,3.936278795961269,0.2029456850237633,0,1,Standard risk assessment,-0.17918505034956675,-0.0110850542536906
125,-0.9256252485622527,12,5.88534516372286,0,0.1657341655298638,-0.3348729438684467,0.768545569227062,6.811575439097469,0.348323290815358,0,0,Standard risk assessment,-5.793202130204508,-0.0033487294386844667
126,-0.23312968883900498,48,8.146881448238565,25,0.6895318844187058,-0.14069115572561092,-1.1945611710633783,10.626251149436351,0.6361137023906358,1,1,Low credit score,-0.10412511598169297,-0.0014069115572561092
127,1.1259995819066944,48,9.493225840843383,2,-1.6570223304381813,-0.04742614510916479,1.4882985915449605,9.8860737639983,0.5094642192583644,1,1,Large loan amount,-0.20637036304006173,-0.0004742614510916479
128,1.274516546387137,12,7.9530284798574735,7,0.06958571703395774,0.14047026323094527,-1.0101034224026952,10.31656634716957,0.7536907321314762,1,1,Low credit score; Large loan amount,19.35534955379082,0.0014047026323094527
129,-1.6939525606540466,36,10.075173802159636,25,-0.8423616070416772,1.0447338776460404,-0.5118012374535459,12.140349875555756,0.5368878510903659,1,1,High debt-to-income ratio,0.8031289806437126,0.010447338776460403
130,0.057673285281411704,36,5.543900874816101,7,-1.2728409230526203,1.338886410773796,-0.2645503936062525,7.44549621357103,0.6111976304932991,1,1,High debt-to-income ratio,-0.016899718805026675,0.013388864107737961
131,-0.2668440652508483,24,4.655208461095425,10,0.7225602337087871,-1.1920935544468525,0.7145907281031068,5.5373982624799245,0.3469227734475911,0,0,Standard risk assessment,-0.1954906530420031,-0.011920935544468525
132,-0.9458861424089289,12,3.485250154107931,28,-1.5913399330138989,0.7347009060013826,0.6759628754119722,4.59135020336972,0.3788670959346856,0,1,Standard risk assessment,0.6092820423388846,0.007347009060013826
133,-1.301368917726103,12,8.159823701143699,20,1.4008822174435414,-0.07835899792429915,1.5762457018964136,8.480855520702791,0.2825663056093448,0,0,Standard risk assessment,-0.9721894654416172,-0.0007835899792429915
134,-0.544283090152535,60,9.197395686079457,4,0.06304865884401649,-0.29206035365066935,-1.0960844638849203,11.58461385254699,0.60722863517072,1,1,Low credit score,-2.2826821758499305,-0.0029206035365066936
135,1.560241935840364,36,5.935347454074254,7,0.5139214566205614,-1.351571946100753,-0.18982427397071377,7.508047779500725,0.5934527577133688,1,0,Large loan amount,1.133379253010713,-0.01351571946100753
136,-0.5943924449093624,36,8.52225766370289,25,-0.8505374217677938,-1.5228608709509464,-1.0434806695439687,10.744627443924127,0.5254785433079341,1,0,Low credit score,0.2735377627698701,-0.015228608709509463
